ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
BXP,long,2018-01-12,2018-01-29,83.59022521972656,82.91374969482422,225.0,10,-152.20699310302734,-0.008092758730152355,max_holding
APD,short,2018-01-25,2018-01-29,141.45883178710938,135.49972534179688,134.0,2,798.520263671875,0.04212608269154059,mean_revert
AME,short,2018-01-17,2018-01-31,71.81391906738281,72.0689468383789,264.0,10,-67.32733154296875,-0.003551230378567724,max_holding
MKC,short,2018-01-25,2018-01-31,44.45115280151367,46.00771713256836,426.0,4,-663.0964050292969,-0.035017411989407,stop_loss
AES,short,2018-01-18,2018-02-01,8.316352844238281,8.395941734313965,2254.0,10,-179.39335823059082,-0.009570167544156596,max_holding
FAST,short,2018-01-25,2018-02-01,11.398553848266602,10.95128345489502,1665.0,5,744.7052049636841,0.039239222740488196,mean_revert
PPL,short,2018-01-25,2018-02-01,22.20058250427246,21.485095977783203,854.0,5,611.0254936218262,0.032228277179284094,mean_revert
ARE,short,2018-01-31,2018-02-01,94.23355102539062,90.9786148071289,203.0,1,660.7520523071289,0.03454116058286604,mean_revert
BG,short,2018-01-19,2018-02-02,60.060638427734375,60.86595916748047,249.0,10,-200.52486419677734,-0.013408461195680838,max_holding
C,short,2018-01-24,2018-02-02,59.8635368347168,58.268028259277344,317.0,7,505.77621841430664,0.02665242750097863,mean_revert
KO,short,2018-01-24,2018-02-02,36.78544235229492,35.9394416809082,516.0,7,436.5363464355469,0.022998246515144587,mean_revert
EME,long,2018-01-30,2018-02-02,78.72434997558594,77.27096557617188,244.0,3,-354.62579345703125,-0.018461688154488252,stop_loss
DD,long,2018-02-01,2018-02-02,110.89627075195312,106.95830535888672,174.0,1,-685.2059783935547,-0.03551035004481474,stop_loss
AIG,short,2018-01-24,2018-02-05,51.61698532104492,48.65574645996094,368.0,8,1089.7359008789062,0.05736946554832307,mean_revert
CCL,short,2018-01-24,2018-02-05,64.81044006347656,61.96013259887695,293.0,8,835.1400871276855,0.04397914073423918,mean_revert
CB,short,2018-01-24,2018-02-05,134.20252990722656,127.59548950195312,141.0,8,931.5926971435547,0.0492318617975447,mean_revert
HIG,short,2018-01-25,2018-02-05,48.55811309814453,46.142250061035156,390.0,7,942.1865844726562,0.04975199576281905,mean_revert
DHI,long,2018-01-29,2018-02-05,43.9846076965332,40.72581100463867,427.0,5,-1391.5061874389648,-0.07408947953743793,stop_loss
FICO,short,2018-01-29,2018-02-05,176.1300048828125,164.00999450683594,84.0,5,1018.0808715820312,0.06881286572404612,mean_revert
