range_day,range_high,range_low,breakout1_time,retest_time,bos_time,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2025-10-02,1.17357,1.17299,2025-10-02 07:20:00+02:00,2025-10-02 07:25:00+02:00,2025-10-02 15:40:00+02:00,2025-10-02 15:45:00+02:00,2025-10-02 16:10:00+02:00,short,1.1725534791031473,1.1735423022533669,1.1706253954932662,1.1706419163901187,0.0009723022533668808,1.9660169524541047,take_profit,5
2025-10-03,1.1728,1.17179,2025-10-03 07:00:00+02:00,2025-10-03 07:05:00+02:00,2025-10-03 07:20:00+02:00,2025-10-03 07:25:00+02:00,2025-10-03 08:05:00+02:00,short,1.1715434791031474,1.1720775215572918,1.1705249568854161,1.1720940424541444,0.0005175215572918773,-1.0638462171084027,stop,8
2025-10-08,1.16251,1.16159,2025-10-08 07:05:00+02:00,2025-10-08 07:20:00+02:00,2025-10-08 07:25:00+02:00,2025-10-08 07:30:00+02:00,2025-10-08 09:35:00+02:00,short,1.1615234791031475,1.1620649626522728,1.1604900746954547,1.1620814835491253,0.000524962652272686,-1.0629412274609156,stop,25
2025-10-10,1.15735,1.15674,2025-10-10 07:05:00+02:00,2025-10-10 07:30:00+02:00,2025-10-10 07:35:00+02:00,2025-10-10 07:40:00+02:00,2025-10-10 07:55:00+02:00,long,1.1574765208968525,1.1570157811959025,1.158348437608195,1.15699926029905,0.0004442188040974856,-1.074381798789797,stop,3
2025-10-13,1.1625,1.16178,2025-10-13 07:25:00+02:00,2025-10-13 07:30:00+02:00,2025-10-13 07:45:00+02:00,2025-10-13 07:50:00+02:00,2025-10-13 08:10:00+02:00,short,1.1615534791031474,1.162110331378768,1.1604893372424638,1.1621268522756205,0.0005403313787680239,-1.0611509806822474,stop,4
2025-10-14,1.15925,1.15783,2025-10-14 08:20:00+02:00,2025-10-14 15:35:00+02:00,2025-10-14 15:40:00+02:00,2025-10-14 15:45:00+02:00,2025-10-14 16:35:00+02:00,short,1.1576934791031475,1.1588964349697368,1.1553371300605264,1.1589129558665894,0.0011864349697368424,-1.0278496458279585,stop,10
2025-10-15,1.16242,1.16168,2025-10-15 07:25:00+02:00,2025-10-15 07:45:00+02:00,2025-10-15 08:10:00+02:00,2025-10-15 08:15:00+02:00,2025-10-15 08:30:00+02:00,long,1.1628165208968526,1.1621581444066613,1.1640837111866775,1.1621416235098088,0.0006418555933387389,-1.0514785475861272,stop,3
2025-10-16,1.16621,1.16557,2025-10-16 07:10:00+02:00,2025-10-16 07:25:00+02:00,2025-10-16 08:50:00+02:00,2025-10-16 08:55:00+02:00,2025-10-16 11:45:00+02:00,short,1.1653834791031474,1.1661740249421786,1.1638519501156428,1.1661905458390311,0.0007740249421785931,-1.0426882803183535,stop,34
2025-10-17,1.17121,1.17061,2025-10-17 07:00:00+02:00,2025-10-17 08:35:00+02:00,2025-10-17 08:40:00+02:00,2025-10-17 08:45:00+02:00,2025-10-17 09:00:00+02:00,long,1.1714565208968526,1.170572414300361,1.1731751713992777,1.1705558934035085,0.0008675856996388532,-1.038084760639757,stop,3
2025-10-20,1.16736,1.16654,2025-10-20 07:30:00+02:00,2025-10-20 07:35:00+02:00,2025-10-20 07:40:00+02:00,2025-10-20 07:45:00+02:00,2025-10-20 08:00:00+02:00,long,1.1674165208968525,1.1670166257772336,1.168166748445533,1.167000104880381,0.00038337422276641146,-1.0861867901984288,stop,3
2025-10-21,1.16366,1.16318,2025-10-21 07:25:00+02:00,2025-10-21 08:50:00+02:00,2025-10-21 08:55:00+02:00,2025-10-21 09:00:00+02:00,2025-10-21 10:45:00+02:00,short,1.1631734791031474,1.1638185502244167,1.1619328995511662,1.1619494204480187,0.0006285502244168297,1.9474317366831428,take_profit,21
2025-10-22,1.16094,1.1605,2025-10-22 07:00:00+02:00,2025-10-22 08:00:00+02:00,2025-10-22 08:30:00+02:00,2025-10-22 08:35:00+02:00,2025-10-22 09:05:00+02:00,long,1.1610565208968526,1.160514983350734,1.1620900332985322,1.1604984624538814,0.0005250166492660511,-1.0629347540717566,stop,6
2025-10-23,1.15991,1.15906,2025-10-23 07:25:00+02:00,2025-10-23 07:30:00+02:00,2025-10-23 07:45:00+02:00,2025-10-23 07:50:00+02:00,2025-10-23 08:30:00+02:00,long,1.1600965208968526,1.159752166689776,1.1607356666204478,1.1597356457929235,0.00032783331022388047,-1.1007883966475822,stop,8
2025-10-24,1.1609,1.16055,2025-10-24 07:25:00+02:00,2025-10-24 07:45:00+02:00,2025-10-24 07:55:00+02:00,2025-10-24 08:00:00+02:00,2025-10-24 08:30:00+02:00,short,1.1605134791031475,1.1608366359612143,1.1599167280775717,1.160853156858067,0.00030663596121420923,-1.1077557686787296,stop,6
2025-10-27,1.1627,1.16207,2025-10-27 07:00:00+01:00,2025-10-27 07:50:00+01:00,2025-10-27 09:15:00+01:00,2025-10-27 09:20:00+01:00,2025-10-27 10:55:00+01:00,long,1.1627265208968525,1.1620835930713136,1.1639628138573725,1.16394629296052,0.0006264069286862817,1.9472518706420825,take_profit,19
2025-10-28,1.16679,1.16627,2025-10-28 07:00:00+01:00,2025-10-28 07:15:00+01:00,2025-10-28 07:25:00+01:00,2025-10-28 07:30:00+01:00,2025-10-28 08:00:00+01:00,short,1.1662334791031475,1.1666984236489828,1.1653531527020342,1.1653696735988868,0.0004484236489828873,1.9263156754108846,take_profit,6
2025-10-29,1.16352,1.16271,2025-10-29 07:00:00+01:00,2025-10-29 07:05:00+01:00,2025-10-29 09:10:00+01:00,2025-10-29 09:15:00+01:00,2025-10-29 09:25:00+01:00,short,1.1625634791031474,1.1632323110669243,1.1612753778661513,1.1632488319637768,0.000652311066924266,-1.0506534311321123,stop,2
2025-10-30,1.16338,1.16234,2025-10-30 07:35:00+01:00,2025-10-30 07:45:00+01:00,2025-10-30 07:50:00+01:00,2025-10-30 07:55:00+01:00,2025-10-30 10:35:00+01:00,short,1.1619934791031474,1.1627581652899965,1.160513669420007,1.162774686186849,0.0007481652899964628,-1.044163761867857,stop,32
2025-10-31,1.1572,1.15661,2025-10-31 07:15:00+01:00,2025-10-31 07:25:00+01:00,2025-10-31 07:30:00+01:00,2025-10-31 07:35:00+01:00,2025-10-31 07:45:00+01:00,long,1.1572965208968526,1.156858833497621,1.158122333004758,1.1568423126007685,0.00042116650237899593,-1.0784530429615788,stop,2
2025-11-03,1.15375,1.15322,2025-11-03 07:30:00+01:00,2025-11-03 08:10:00+01:00,2025-11-03 08:15:00+01:00,2025-11-03 08:20:00+01:00,2025-11-03 08:25:00+01:00,long,1.1538865208968525,1.1534239392830734,1.1547621214338533,1.1534074183862209,0.0004460607169266475,-1.0740746549767195,stop,1
2025-11-04,1.15139,1.15073,2025-11-04 07:10:00+01:00,2025-11-04 09:55:00+01:00,2025-11-04 10:00:00+01:00,2025-11-04 10:05:00+01:00,2025-11-04 10:20:00+01:00,long,1.1514265208968526,1.1506365538800676,1.1529568922398648,1.150620032983215,0.000773446119932402,-1.042720226856995,stop,3
2025-11-05,1.1494,1.14893,2025-11-05 07:30:00+01:00,2025-11-05 08:35:00+01:00,2025-11-05 08:40:00+01:00,2025-11-05 08:45:00+01:00,2025-11-05 09:05:00+01:00,short,1.1488534791031475,1.1493521709447292,1.147905658110542,1.1493686918415817,0.00048217094472905467,-1.0685271355862342,stop,4
2025-11-06,1.15108,1.15035,2025-11-06 07:05:00+01:00,2025-11-06 07:10:00+01:00,2025-11-06 08:20:00+01:00,2025-11-06 08:25:00+01:00,2025-11-06 08:35:00+01:00,long,1.1511765208968525,1.150767079462603,1.1519458410747936,1.1507505585657505,0.0003929205373968299,-1.0840928140944595,stop,2
2025-11-07,1.15384,1.15323,2025-11-07 07:20:00+01:00,2025-11-07 07:30:00+01:00,2025-11-07 07:40:00+01:00,2025-11-07 07:45:00+01:00,2025-11-07 08:20:00+01:00,short,1.1532034791031474,1.1535649274171165,1.152530145165767,1.153581448313969,0.00034492741711648585,-1.0957934686126358,stop,7
2025-11-10,1.15665,1.15578,2025-11-10 07:45:00+01:00,2025-11-10 08:05:00+01:00,2025-11-10 08:15:00+01:00,2025-11-10 08:20:00+01:00,2025-11-10 08:30:00+01:00,short,1.1556534791031474,1.15623739752323,1.15453520495354,1.1562539184200826,0.0005673975232299873,-1.0582339406720112,stop,2
2025-11-11,1.1565,1.15577,2025-11-11 07:40:00+01:00,2025-11-11 08:30:00+01:00,2025-11-11 08:40:00+01:00,2025-11-11 08:45:00+01:00,2025-11-11 09:05:00+01:00,short,1.1557134791031474,1.1563268758396197,1.1545362483207602,1.1563433967364722,0.0005968758396198399,-1.0553579011106855,stop,4
2025-11-12,1.15786,1.15709,2025-11-12 07:05:00+01:00,2025-11-12 07:10:00+01:00,2025-11-12 07:25:00+01:00,2025-11-12 07:30:00+01:00,2025-11-12 08:15:00+01:00,long,1.1579365208968526,1.1575043088038992,1.1587513823922018,1.1587348614953492,0.0004156911961009052,1.9205136071797015,take_profit,9
2025-11-14,1.16482,1.16392,2025-11-14 07:40:00+01:00,2025-11-14 08:05:00+01:00,2025-11-14 08:20:00+01:00,2025-11-14 08:25:00+01:00,2025-11-14 09:15:00+01:00,short,1.1636334791031475,1.1642905287324086,1.1623689425351829,1.1623854634320354,0.000640528732408569,1.9484148141476962,take_profit,10
2025-11-17,1.16049,1.1599,2025-11-17 07:05:00+01:00,2025-11-17 07:25:00+01:00,2025-11-17 10:00:00+01:00,2025-11-17 10:05:00+01:00,2025-11-17 11:15:00+01:00,short,1.1598634791031475,1.1605427497306104,1.158554500538779,1.160559270627463,0.0006627497306105079,-1.0498556124264153,stop,14
2025-11-18,1.16004,1.15949,2025-11-18 07:00:00+01:00,2025-11-18 07:10:00+01:00,2025-11-18 07:50:00+01:00,2025-11-18 07:55:00+01:00,2025-11-18 08:05:00+01:00,short,1.1594434791031474,1.1599300969211996,1.1585198061576008,1.1599466178180522,0.0004700969211996311,-1.0702871944382581,stop,2
2025-11-20,1.15195,1.15139,2025-11-20 07:05:00+01:00,2025-11-20 07:30:00+01:00,2025-11-20 07:35:00+01:00,2025-11-20 07:40:00+01:00,2025-11-20 09:05:00+01:00,long,1.1520065208968526,1.1514835486322255,1.1530029027355493,1.151467027735373,0.0005064513677745609,-1.0652417898491442,stop,17
2025-11-21,1.15418,1.15345,2025-11-21 07:10:00+01:00,2025-11-21 07:40:00+01:00,2025-11-21 08:05:00+01:00,2025-11-21 08:10:00+01:00,2025-11-21 08:20:00+01:00,long,1.1545165208968526,1.1540126518303457,1.1554746963393088,1.1539961309334932,0.0004873481696543728,-1.0677991542032839,stop,2
2025-11-24,1.15281,1.15207,2025-11-24 08:05:00+01:00,2025-11-24 08:30:00+01:00,2025-11-24 08:35:00+01:00,2025-11-24 08:40:00+01:00,2025-11-24 09:05:00+01:00,short,1.1519134791031473,1.1524286826279981,1.1509326347440032,1.1524452035248507,0.0004986826279983373,-1.0662581607016055,stop,5
2025-11-25,1.15182,1.15114,2025-11-25 07:25:00+01:00,2025-11-25 07:30:00+01:00,2025-11-25 07:35:00+01:00,2025-11-25 07:40:00+01:00,2025-11-25 07:50:00+01:00,long,1.1520465208968527,1.1516690681975341,1.152751863604932,1.1516525473006816,0.00036093180246600184,-1.0915458085969438,stop,2
2025-11-26,1.15912,1.15824,2025-11-26 07:10:00+01:00,2025-11-26 07:35:00+01:00,2025-11-26 16:15:00+01:00,2025-11-26 16:20:00+01:00,2025-11-26 16:30:00+01:00,long,1.1594765208968525,1.1582119917982718,1.1619560164034564,1.1581954709014193,0.0012480082017282113,-1.0264756222429048,stop,2
2025-11-27,1.16062,1.16006,2025-11-27 07:20:00+01:00,2025-11-28 00:35:00+01:00,2025-11-28 00:45:00+01:00,2025-11-28 00:50:00+01:00,2025-11-28 01:30:00+01:00,short,1.1599434791031475,1.1602029058526928,1.1594741882946147,1.1594907091914672,0.00024290585269275722,1.8639728382872625,take_profit,8
2025-11-28,1.15931,1.15817,2025-11-28 07:50:00+01:00,2025-11-28 07:55:00+01:00,2025-11-28 08:00:00+01:00,2025-11-28 08:05:00+01:00,2025-11-28 11:20:00+01:00,short,1.1581234791031474,1.158982562548213,1.1564548749035735,1.156471395800426,0.0008425625482132189,1.9607841651932743,take_profit,39
2025-12-01,1.16014,1.15947,2025-12-01 07:00:00+01:00,2025-12-01 07:35:00+01:00,2025-12-01 07:40:00+01:00,2025-12-01 07:45:00+01:00,2025-12-01 08:00:00+01:00,short,1.1592934791031475,1.1598932578982506,1.1581434842034992,1.1599097787951032,0.0005832578982504719,-1.0566504007991762,stop,3
2025-12-02,1.1611,1.16069,2025-12-02 07:20:00+01:00,2025-12-02 07:40:00+01:00,2025-12-02 10:35:00+01:00,2025-12-02 10:40:00+01:00,2025-12-02 10:50:00+01:00,short,1.1605934791031474,1.161204830053876,1.159420339892248,1.1612213509507285,0.0005948300538759554,-1.0555482923062072,stop,2
2025-12-03,1.16436,1.16407,2025-12-03 07:05:00+01:00,2025-12-03 07:40:00+01:00,2025-12-03 07:50:00+01:00,2025-12-03 07:55:00+01:00,2025-12-03 08:15:00+01:00,long,1.1645265208968525,1.1641679489069885,1.165194102186023,1.1651775812891705,0.00034205109301153224,1.903400999499341,take_profit,4
2025-12-04,1.16619,1.16561,2025-12-04 07:10:00+01:00,2025-12-04 07:50:00+01:00,2025-12-04 17:35:00+01:00,2025-12-04 17:40:00+01:00,2025-12-05 08:05:00+01:00,short,1.1655034791031473,1.1662842600664554,1.163991479867089,1.166300780963308,0.000764260066455463,-1.0432337042786526,stop,173
2025-12-08,1.16562,1.16523,2025-12-08 07:00:00+01:00,2025-12-08 08:45:00+01:00,2025-12-08 08:50:00+01:00,2025-12-08 08:55:00+01:00,2025-12-08 09:15:00+01:00,long,1.1659765208968527,1.1653161829556555,1.1672476340886895,1.165299662058803,0.0006438170443446337,-1.0513217132029928,stop,4
2025-12-09,1.16502,1.16439,2025-12-09 07:05:00+01:00,2025-12-09 07:15:00+01:00,2025-12-09 07:25:00+01:00,2025-12-09 07:30:00+01:00,2025-12-09 07:35:00+01:00,short,1.1643434791031475,1.1647098652551546,1.1636602694896911,1.1647263861520072,0.00034986525515451225,-1.094441483452186,stop,1
2025-12-10,1.16309,1.16264,2025-12-10 07:10:00+01:00,2025-12-10 07:35:00+01:00,2025-12-10 07:40:00+01:00,2025-12-10 07:45:00+01:00,2025-12-10 08:05:00+01:00,long,1.1631765208968525,1.1628738691887857,1.1637322616224286,1.163715740725576,0.00028613081121434114,1.8845220702903727,take_profit,4
2025-12-11,1.1692,1.16847,2025-12-11 07:10:00+01:00,2025-12-11 07:20:00+01:00,2025-12-11 07:25:00+01:00,2025-12-11 07:30:00+01:00,2025-12-11 07:55:00+01:00,short,1.1683534791031474,1.1687681305930064,1.1675737388139866,1.168784651489859,0.00039813059300659913,-1.0829923504634962,stop,5
2025-12-12,1.17393,1.17315,2025-12-12 07:05:00+01:00,2025-12-12 07:15:00+01:00,2025-12-12 08:30:00+01:00,2025-12-12 08:35:00+01:00,2025-12-12 08:55:00+01:00,long,1.1741865208968525,1.1736627239362671,1.1751845521274655,1.1736462030394146,0.0005072760637327508,-1.0651357240513668,stop,4
2025-12-15,1.17356,1.1732,2025-12-15 07:20:00+01:00,2025-12-15 07:25:00+01:00,2025-12-15 07:35:00+01:00,2025-12-15 07:40:00+01:00,2025-12-15 07:55:00+01:00,short,1.1730834791031475,1.1736039323613263,1.1720921352773475,1.1736204532581789,0.0005039323613263272,-1.065567913952,stop,3
2025-12-16,1.17541,1.17491,2025-12-16 07:00:00+01:00,2025-12-16 07:05:00+01:00,2025-12-16 07:15:00+01:00,2025-12-16 07:20:00+01:00,2025-12-16 07:45:00+01:00,short,1.1747834791031475,1.175197413225792,1.1740051735484158,1.1752139341226446,0.00039741322579211916,-1.0831421592453163,stop,5
2025-12-17,1.17306,1.17247,2025-12-17 07:10:00+01:00,2025-12-17 11:55:00+01:00,2025-12-17 12:00:00+01:00,2025-12-17 12:05:00+01:00,2025-12-17 12:40:00+01:00,short,1.1723434791031475,1.1730701329636792,1.1709397340726417,1.1709562549694943,0.0007101329636791817,1.9534709760071483,take_profit,7
2025-12-18,1.17467,1.17409,2025-12-18 07:15:00+01:00,2025-12-18 07:20:00+01:00,2025-12-18 08:55:00+01:00,2025-12-18 09:00:00+01:00,2025-12-18 10:25:00+01:00,short,1.1733434791031474,1.174024553147789,1.172030893704422,1.1720474146012745,0.000664553147789062,1.950279682196774,take_profit,17
2025-12-19,1.17206,1.17178,2025-12-19 07:05:00+01:00,2025-12-19 07:10:00+01:00,2025-12-19 07:20:00+01:00,2025-12-19 07:25:00+01:00,2025-12-19 07:35:00+01:00,long,1.1721165208968525,1.171780065678753,1.172739868642494,1.1717635447819004,0.00031993432124696703,-1.1032768024898312,stop,2
2025-12-22,1.17221,1.17154,2025-12-22 07:35:00+01:00,2025-12-22 07:40:00+01:00,2025-12-22 07:45:00+01:00,2025-12-22 07:50:00+01:00,2025-12-22 08:05:00+01:00,short,1.1714434791031474,1.1718047446419082,1.1707705107161837,1.1718212655387608,0.00034474464190818895,-1.0958442559753558,stop,3
2025-12-23,1.17797,1.17741,2025-12-23 07:15:00+01:00,2025-12-23 08:20:00+01:00,2025-12-23 08:25:00+01:00,2025-12-23 08:30:00+01:00,2025-12-23 08:35:00+01:00,short,1.1771634791031473,1.1776507083409509,1.176238583318098,1.1776672292378034,0.00047070834095092973,-1.0701958959095732,stop,1
2025-12-25,1.1777,1.17747,2025-12-25 07:10:00+01:00,2025-12-25 07:40:00+01:00,2025-12-25 08:35:00+01:00,2025-12-25 08:40:00+01:00,2025-12-25 08:45:00+01:00,short,1.1770034791031474,1.177413789634268,1.176232420731464,1.1774303105311206,0.0003937896342679702,-1.0839072205814297,stop,1
2025-12-26,1.17869,1.17799,2025-12-26 07:35:00+01:00,2025-12-26 12:20:00+01:00,2025-12-26 12:25:00+01:00,2025-12-26 12:30:00+01:00,2025-12-26 14:00:00+01:00,short,1.1777534791031474,1.1783728476423387,1.1765643047153225,1.1783893685391913,0.0006028476423387923,-1.054809526295712,stop,18
2025-12-29,1.1764,1.17537,2025-12-29 07:50:00+01:00,2025-12-29 12:10:00+01:00,2025-12-29 12:30:00+01:00,2025-12-29 12:35:00+01:00,2025-12-29 13:25:00+01:00,long,1.1765565208968525,1.1756905262817912,1.1782389474364177,1.1756740053849386,0.0008494737182088415,-1.038896781615212,stop,10
2025-12-30,1.17788,1.17726,2025-12-30 07:15:00+01:00,2025-12-30 07:20:00+01:00,2025-12-30 07:40:00+01:00,2025-12-30 07:45:00+01:00,2025-12-30 08:00:00+01:00,long,1.1779465208968525,1.1775329088184592,1.1787241823630814,1.1775163879216066,0.0003970911815407721,-1.0832095882282677,stop,3
2025-12-31,1.17392,1.17342,2025-12-31 07:10:00+01:00,2025-12-31 07:15:00+01:00,2025-12-31 08:10:00+01:00,2025-12-31 08:15:00+01:00,2025-12-31 08:40:00+01:00,short,1.1733834791031474,1.173801896592297,1.1725962068154063,1.1738184174891495,0.0004018965922968609,-1.082214665012119,stop,5
2026-01-05,1.16859,1.16802,2026-01-05 07:20:00+01:00,2026-01-05 08:10:00+01:00,2026-01-05 08:15:00+01:00,2026-01-05 08:20:00+01:00,2026-01-05 08:55:00+01:00,long,1.1689265208968525,1.1683747531095956,1.1699804937808087,1.168358232212743,0.0005352468904043693,-1.0617318742012238,stop,7
2026-01-06,1.17369,1.17271,2026-01-06 08:00:00+01:00,2026-01-06 08:15:00+01:00,2026-01-06 08:35:00+01:00,2026-01-06 08:40:00+01:00,2026-01-06 08:45:00+01:00,long,1.1738465208968525,1.1733043942440322,1.1748812115119354,1.1732878733471797,0.000525605755967686,-1.0628642158690056,stop,1
2026-01-07,1.16942,1.16907,2026-01-07 07:25:00+01:00,2026-01-07 07:30:00+01:00,2026-01-07 07:35:00+01:00,2026-01-07 07:40:00+01:00,2026-01-07 08:20:00+01:00,long,1.1694765208968525,1.1691088782063555,1.170162243587289,1.169092357309503,0.0003511217936445245,-1.0941035113830995,stop,8
2026-01-08,1.16828,1.16773,2026-01-08 07:25:00+01:00,2026-01-08 07:30:00+01:00,2026-01-08 09:00:00+01:00,2026-01-08 09:05:00+01:00,2026-01-08 11:10:00+01:00,short,1.1675634791031475,1.1681063615035319,1.1665272769929362,1.1681228824003844,0.0005263615035318774,-1.0627739557002713,stop,25
2026-01-09,1.16562,1.16499,2026-01-09 07:10:00+01:00,2026-01-09 07:15:00+01:00,2026-01-09 07:20:00+01:00,2026-01-09 07:25:00+01:00,2026-01-09 08:30:00+01:00,short,1.1649534791031475,1.165325674352214,1.1642586512955724,1.164275172192425,0.00035567435221387774,1.9071009942113675,take_profit,13
2026-01-12,1.1671,1.16555,2026-01-12 07:50:00+01:00,2026-01-12 07:55:00+01:00,2026-01-12 08:05:00+01:00,2026-01-12 08:10:00+01:00,2026-01-12 09:10:00+01:00,long,1.1676265208968526,1.1669686975604345,1.1688926048791313,1.1688760839822787,0.0006413024395656131,1.9484770497247952,take_profit,12
2026-01-13,1.16674,1.16616,2026-01-13 07:05:00+01:00,2026-01-13 08:30:00+01:00,2026-01-13 08:40:00+01:00,2026-01-13 08:45:00+01:00,2026-01-13 09:05:00+01:00,short,1.1659734791031475,1.1665275364779402,1.1649149270441201,1.1665440573747927,0.0005375364779400192,-1.061468932921167,stop,4
2026-01-14,1.1645,1.16415,2026-01-14 07:10:00+01:00,2026-01-14 09:10:00+01:00,2026-01-14 09:45:00+01:00,2026-01-14 09:50:00+01:00,2026-01-14 13:55:00+01:00,long,1.1645965208968525,1.163973133923831,1.1657937321523377,1.1657772112554852,0.000606866076168938,1.945553401314173,take_profit,49
2026-01-15,1.16378,1.16335,2026-01-15 07:05:00+01:00,2026-01-15 07:10:00+01:00,2026-01-15 10:45:00+01:00,2026-01-15 10:50:00+01:00,2026-01-15 12:40:00+01:00,long,1.1638365208968526,1.1632456413224888,1.164968717355023,1.1632291204256362,0.0005743586775114143,-1.0575281527009992,stop,22
2026-01-16,1.16111,1.16059,2026-01-16 07:35:00+01:00,2026-01-16 07:50:00+01:00,2026-01-16 16:20:00+01:00,2026-01-16 16:25:00+01:00,2026-01-16 16:40:00+01:00,short,1.1604934791031474,1.1614620266898292,1.1586059466203416,1.158622467517194,0.000952026689829223,1.9652932065264797,take_profit,3
2026-01-19,1.16376,1.16265,2026-01-19 07:40:00+01:00,2026-01-19 07:45:00+01:00,2026-01-19 08:35:00+01:00,2026-01-19 08:40:00+01:00,2026-01-19 13:40:00+01:00,short,1.1624534791031473,1.1632480869744424,1.1609138260511151,1.163264607871295,0.0007780869744423846,-1.0424654245483163,stop,60
2026-01-21,1.17215,1.17155,2026-01-21 07:35:00+01:00,2026-01-21 08:00:00+01:00,2026-01-21 08:20:00+01:00,2026-01-21 08:25:00+01:00,2026-01-21 08:30:00+01:00,long,1.1722865208968525,1.1716594370171745,1.1734911259656506,1.171642916120322,0.0006105629828253811,-1.0541169291860766,stop,1
2026-01-22,1.16919,1.16843,2026-01-22 08:45:00+01:00,2026-01-22 08:55:00+01:00,2026-01-22 09:20:00+01:00,2026-01-22 09:25:00+01:00,2026-01-22 09:35:00+01:00,long,1.1692365208968525,1.1685153045887624,1.1706293908224747,1.1684987836919098,0.0007046954112374457,-1.0468880500401831,stop,2
2026-01-23,1.17539,1.17496,2026-01-23 07:10:00+01:00,2026-01-23 16:20:00+01:00,2026-01-23 16:35:00+01:00,2026-01-23 16:40:00+01:00,2026-01-23 16:50:00+01:00,short,1.1749134791031475,1.1756184561305052,1.17355308773899,1.1756349770273578,0.0006884561305050856,-1.0479940438339224,stop,2
2026-01-26,1.18697,1.18578,2026-01-26 07:05:00+01:00,2026-01-26 07:30:00+01:00,2026-01-26 07:50:00+01:00,2026-01-26 07:55:00+01:00,2026-01-26 08:55:00+01:00,short,1.1857234791031475,1.1865630744864943,1.1840938510270114,1.184110371923864,0.0008230744864943196,1.9598556458166534,take_profit,12
2026-01-27,1.18785,1.18717,2026-01-27 07:40:00+01:00,2026-01-27 07:45:00+01:00,2026-01-27 10:50:00+01:00,2026-01-27 10:55:00+01:00,2026-01-27 11:00:00+01:00,long,1.1885465208968526,1.1875653437650395,1.1904593124699214,1.187548822868187,0.0009646562349606268,-1.0342524025736421,stop,1
2026-01-28,1.20007,1.19748,2026-01-28 07:15:00+01:00,2026-01-28 07:20:00+01:00,2026-01-28 07:25:00+01:00,2026-01-28 07:30:00+01:00,2026-01-28 07:45:00+01:00,long,1.2001865208968525,1.199123272628899,1.202263454742202,1.1991067517320464,0.001046727371101054,-1.0315667619069813,stop,3
2026-01-29,1.19934,1.19804,2026-01-29 07:05:00+01:00,2026-01-29 07:15:00+01:00,2026-01-29 08:30:00+01:00,2026-01-29 08:35:00+01:00,2026-01-29 09:10:00+01:00,short,1.1974734791031474,1.1984531357636035,1.1955637284727927,1.198469656660456,0.0009631357636036216,-1.0343064757364855,stop,7
2026-01-30,1.1935,1.19144,2026-01-30 08:50:00+01:00,2026-01-30 09:25:00+01:00,2026-01-30 12:30:00+01:00,2026-01-30 12:35:00+01:00,2026-01-30 13:45:00+01:00,long,1.1936365208968525,1.192543315244659,1.1957733695106816,1.1925267943478064,0.0010766847553408622,-1.030688456896319,stop,14
2026-02-02,1.18638,1.18409,2026-02-02 09:15:00+01:00,2026-02-02 09:20:00+01:00,2026-02-02 10:50:00+01:00,2026-02-02 10:55:00+01:00,2026-02-02 13:15:00+01:00,long,1.1864565208968525,1.1852791946744174,1.1887616106511651,1.185262673777565,0.0011608053255825637,-1.0284645435171995,stop,28
2026-02-03,1.18131,1.18048,2026-02-03 07:10:00+01:00,2026-02-03 07:30:00+01:00,2026-02-03 07:40:00+01:00,2026-02-03 07:45:00+01:00,2026-02-03 09:15:00+01:00,long,1.1815365208968525,1.1809645186616222,1.1826309626767553,1.1809479977647697,0.0005554813383776898,-1.0594831750812852,stop,18
2026-02-04,1.1836,1.18305,2026-02-04 07:50:00+01:00,2026-02-04 08:00:00+01:00,2026-02-04 08:05:00+01:00,2026-02-04 08:10:00+01:00,2026-02-04 09:10:00+01:00,short,1.1829634791031474,1.1834848714008257,1.1819702571983486,1.1835013922976783,0.0005048714008256728,-1.065445960399386,stop,12
2026-02-05,1.17902,1.17841,2026-02-05 07:55:00+01:00,2026-02-05 10:25:00+01:00,2026-02-05 11:25:00+01:00,2026-02-05 11:30:00+01:00,2026-02-05 14:30:00+01:00,long,1.1790965208968525,1.1783027633205754,1.1806344733588487,1.1806179524619962,0.0007772366794244265,1.9574881183816562,take_profit,36
2026-02-06,1.18012,1.17947,2026-02-06 08:05:00+01:00,2026-02-06 08:30:00+01:00,2026-02-06 08:35:00+01:00,2026-02-06 08:40:00+01:00,2026-02-06 11:10:00+01:00,short,1.1792634791031475,1.1798499236421547,1.1781401527156907,1.1798664445390072,0.0005699236421546826,-1.0579758256388354,stop,30
2026-02-10,1.19105,1.19036,2026-02-10 07:45:00+01:00,2026-02-10 08:00:00+01:00,2026-02-10 08:25:00+01:00,2026-02-10 08:30:00+01:00,2026-02-10 08:55:00+01:00,short,1.1901634791031475,1.1908564426500137,1.1888271146999727,1.1908729635468662,0.0006764426500136181,-1.0488464080502362,stop,5
2026-02-11,1.1919,1.19066,2026-02-11 07:00:00+01:00,2026-02-11 07:25:00+01:00,2026-02-11 10:00:00+01:00,2026-02-11 10:05:00+01:00,2026-02-11 10:10:00+01:00,long,1.1919165208968525,1.1912711584191713,1.1931576831616575,1.1912546375223187,0.0006288415808287445,-1.0525439072611533,stop,1
