range_day,range_width_pips,direction,trigger_kind,entry_time,exit_time,vix_at_entry,high_vix,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2024-11-19,5.9000000000009045,long,fractal,2024-11-19 08:20:00+01:00,2024-11-19 08:35:00+01:00,15.579999923706055,False,1.0579765208968526,1.0569275329148216,1.0584762335425892,1.0584597126457367,0.0010324670851785292,0.4679972425470243,take_profit,3
2024-11-20,7.500000000000284,short,fractal,2024-11-20 07:45:00+01:00,2024-11-20 07:55:00+01:00,16.350000381469727,False,1.0590934791031474,1.0598835302147551,1.0587232348926223,1.0587397557894749,0.0007735302147551756,0.45728441749946996,take_profit,2
2024-11-21,5.20000000000076,long,fractal,2024-11-21 07:40:00+01:00,2024-11-21 08:05:00+01:00,17.15999984741211,False,1.0546165208968525,1.0538941082818003,1.0549529458590998,1.0538775873849477,0.0007058917181996757,-1.0468085867183545,stop,5
2024-11-22,13.000000000000789,long,fractal,2024-11-22 10:40:00+01:00,2024-11-24 23:00:00+01:00,16.8700008392334,False,1.0418565208968527,1.0366897798312473,1.0444151100843764,1.0443985891875238,0.005150220168752718,0.49358439200217746,take_profit,148
2024-11-25,7.800000000000029,long,choch,2024-11-25 08:10:00+01:00,2024-11-25 08:20:00+01:00,15.239999771118164,False,1.0482165208968526,1.0470781926794823,1.048760903660259,1.0470616717826298,0.0011218073205177216,-1.029454072103791,stop,2
2024-11-26,7.300000000001194,long,fractal,2024-11-26 07:25:00+01:00,2024-11-26 08:35:00+01:00,14.600000381469727,False,1.0478865208968526,1.046910715325851,1.0483496423370746,1.048333121440222,0.0009592846741491199,0.4655557994456196,take_profit,14
2024-11-27,5.700000000001815,long,fractal,2024-11-27 07:50:00+01:00,2024-11-27 08:00:00+01:00,14.100000381469727,False,1.0479465208968526,1.0471899399613422,1.0483000300193288,1.0482835091224763,0.0007400600386576882,0.45535254982135503,take_profit,2
2024-11-28,8.40000000000174,short,fractal,2024-11-28 07:50:00+01:00,2024-11-28 08:00:00+01:00,14.100000381469727,False,1.0548334791031475,1.0555997601957043,1.054475119902148,1.0544916407990006,0.0007497601957041728,0.4559301842182478,take_profit,2
2024-11-29,7.800000000000029,long,fractal,2024-11-29 07:45:00+01:00,2024-11-29 07:55:00+01:00,14.100000381469727,False,1.0575165208968527,1.0566780729284213,1.0579109635357895,1.057894442638937,0.0008219270715789031,0.45979960406743525,take_profit,2
2024-12-02,13.100000000001444,long,fractal,2024-12-02 08:20:00+01:00,2024-12-02 08:55:00+01:00,13.510000228881836,False,1.0517565208968525,1.0501902403063799,1.0525148798468098,1.0501737194095273,0.0015497596936199266,-1.021320591728671,stop,7
2024-12-03,11.699999999998933,long,fractal,2024-12-03 07:35:00+01:00,2024-12-03 08:10:00+01:00,13.34000015258789,False,1.0488765208968525,1.0480533628752269,1.0492633185623863,1.0492467976655337,0.0008066371247729368,0.45903759858005366,take_profit,7
2024-12-04,10.599999999998388,long,fractal,2024-12-04 08:45:00+01:00,2024-12-04 09:30:00+01:00,13.300000190734863,False,1.0513565208968525,1.0500961615844122,1.0519619192077938,1.0500796406875597,0.001243838415587732,-1.0265643778894675,stop,9
2024-12-05,11.700000000001154,long,fractal,2024-12-05 07:20:00+01:00,2024-12-05 08:05:00+01:00,13.449999809265137,False,1.0525365208968525,1.0518267954430156,1.052866602278492,1.0528500813816395,0.0006932045569842376,0.4523347136538865,take_profit,9
2024-12-06,6.500000000000394,long,fractal,2024-12-06 07:40:00+01:00,2024-12-06 08:00:00+01:00,13.539999961853027,False,1.0575965208968525,1.056944697582012,1.057897651208994,1.0569281766851595,0.000635302417987982,-1.052009551308968,stop,4
2024-12-09,4.500000000000615,long,choch,2024-12-09 07:20:00+01:00,2024-12-09 07:30:00+01:00,12.770000457763672,False,1.0538965208968525,1.053137702097446,1.054251148951277,1.0542346280544244,0.0007422979025540225,0.4554871520026555,take_profit,2
2024-12-10,8.399999999999519,long,choch,2024-12-10 07:50:00+01:00,2024-12-10 08:20:00+01:00,14.1899995803833,False,1.0564065208968525,1.0557051630063596,1.05673241849682,1.055688642109507,0.0006848369936403515,-1.0482476764717779,stop,6
2024-12-11,5.999999999999339,long,choch,2024-12-11 07:30:00+01:00,2024-12-11 08:05:00+01:00,14.180000305175781,False,1.0527765208968525,1.0521692113001588,1.0530553943499203,1.0521526904033063,0.000590788699841057,-1.0559282764108864,stop,7
